id,index,region,city,settlement,okato,oktmo,fias,kladr,latitude,longitude,geoname,tax_office
3347,142645,Московская область,город Орехово-Зуево,деревня Новое Титово,46457000616,46757000716,e3dfd893-d859-444a-bc7c-3a6f74c4049a,5000100032500,55.575607,39.117534,515024,5034
3348,142636,Московская область,город Орехово-Зуево,деревня Новониколаевка,46457000621,46757000721,5a04e661-dca7-426d-b4d8-348cb7769a65,5000100032300,55.721503,39.318389,515024,5034
3349,142631,Московская область,город Орехово-Зуево,деревня Ожерелки,46457000091,46757000191,a66f3ca7-46f2-4cd8-b598-bddab8248285,5000100025300,55.856038,38.876759,515024,5034
3350,142660,Московская область,город Орехово-Зуево,деревня Острово,46457000626,46757000726,f039f464-4249-412c-bf1f-df5ec7e8f60f,5000100032200,55.681575,38.868548,515024,5034
3351,142636,Московская область,город Орехово-Зуево,деревня Пашнево,46457000631,46757000731,4cce13e7-8fbf-4260-a8f3-cb2c506a45ea,5000100032100,55.701709,39.363511,515024,5034
3352,142645,Московская область,город Орехово-Зуево,деревня Петрушино,46457000636,46757000736,1530eb14-d1bf-4487-a8be-53370a30fc64,5000100032000,55.608439,39.183021,515024,5034
3353,142655,Московская область,город Орехово-Зуево,деревня Писчёво,46457000641,46757000741,42395559-42c2-42a8-9c42-affe2c96495f,5000100031900,55.407111,38.897851,515024,5034
3354,142651,Московская область,город Орехово-Зуево,деревня Пичурино,46457000646,46757000746,bf8b3980-762d-42b2-ab59-27ed5286eaeb,5000100031800,55.470438,38.895291,515024,5034
3355,142631,Московская область,город Орехово-Зуево,деревня Плотава,46457000106,46757000206,f93058f7-2541-4b4d-9191-7a568d4fdc44,5000100025000,55.852374,38.856008,515024,5034
3356,142651,Московская область,город Орехово-Зуево,деревня Поминово,46457000651,46757000751,588a704c-f46f-4b98-bcf7-cf5dbead42b5,5000100031700,55.478607,38.885724,515024,5034
3357,142645,Московская область,город Орехово-Зуево,деревня Понарино,46457000656,46757000756,70ac6e14-ea75-4398-baad-44a82f022bb9,5000100031600,55.588221,39.107428,515024,5034
3358,142631,Московская область,город Орехово-Зуево,деревня Поточино,46457000111,46757000211,2aafec01-ff7b-45ea-8e40-8d01aca6404c,5000100024900,55.898563,38.985186,515024,5034
3359,142645,Московская область,город Орехово-Зуево,деревня Равенская,46457000661,46757000761,4cce4080-6ca6-47ae-8167-e143fb4d5612,5000100031500,55.493762,39.147269,515024,5034
3360,142643,Московская область,город Орехово-Зуево,деревня Радованье,46457000666,46757000766,b8c76f0e-a809-4768-9e6a-fc52b810a129,5000100031400,55.655359,38.904889,515024,5034
3361,142660,Московская область,город Орехово-Зуево,деревня Рудино,46457000671,46757000771,0aefce32-d942-4a9e-95ed-3214f4533188,5000100031300,55.745529,38.833065,515024,5034
3362,142645,Московская область,город Орехово-Зуево,деревня Рудне-Никитское,46457000676,46757000776,6903906e-a9e5-4657-830a-57f51d79ff05,5000100030400,55.542808,39.137162,515024,5034
3363,142636,Московская область,город Орехово-Зуево,деревня Савинская,46457000681,46757000781,939fc7de-5668-4457-9f82-0ba92a74b198,5000100030300,55.688984,39.305722,498226,5034
3364,142600,Московская область,город Орехово-Зуево,деревня Савостьяново,46457000686,46757000786,251e805a-3f58-424b-b1ab-262093d8ec52,5000100030200,55.738166,38.821962,515024,5034
3365,142671,Московская область,город Орехово-Зуево,деревня Сальково,46457000691,46757000791,6f526c0b-d076-4add-adbd-e78101d9d914,5000100030100,55.729503,39.002685,515024,5034
3366,142645,Московская область,город Орехово-Зуево,деревня Селиваниха,46457000696,46757000796,ea7d9471-8201-4c18-b82a-cd67b3970aa4,5000100029900,55.577765,39.090145,515024,5034
3367,142651,Московская область,город Орехово-Зуево,деревня Сенькино,46457000701,46757000801,04fcefce-34f7-42eb-9b4c-e47aeb65641e,5000100029800,55.465427,38.877064,515024,5034
3368,142632,Московская область,город Орехово-Зуево,деревня Сермино,46457000131,46757000231,b2118ef4-2419-45df-80a9-84cbcbd95707,5000100023300,55.814007,38.867264,515024,5034
3369,142600,Московская область,город Орехово-Зуево,деревня Слободище,46457000706,46757000806,791705ca-25f3-4fd5-b39d-a52d666be1e0,5000100029700,55.506739,38.856628,515024,5034
3370,142600,Московская область,город Орехово-Зуево,деревня Смолёво,46457000716,46757000816,6659d0f1-7a4a-4b27-9a2f-0f4d108c7bed,5000100029400,55.580917,38.668041,515024,5034
3371,142649,Московская область,город Орехово-Зуево,деревня Соболево,46457000721,46757000821,47d9a9cc-a727-4624-98b6-5d3a2985ab22,5000100029300,55.520472,38.707678,515024,5034
3372,142636,Московская область,город Орехово-Зуево,деревня Софряково,46457000726,46757000826,3a65ebe6-d6f0-4adb-afdb-1953170efc0c,5000100029000,55.634532,39.359343,515024,5034
3373,142647,Московская область,город Орехово-Зуево,деревня Старая,46457000731,46757000831,a6a5f4d7-8ecc-4a33-8330-b911487149a5,5000100029200,55.611063,39.361346,515024,5034
3374,142651,Московская область,город Орехово-Зуево,деревня Старово,46457000736,46757000836,348c19b9-59d9-4f8b-85d7-c70604b24776,5000100028900,55.459466,38.86959,515024,5034
3375,142645,Московская область,город Орехово-Зуево,деревня Старое Титово,46457000741,46757000841,f4f8f5c7-2fd2-485b-8d8e-7f6915e56040,5000100029100,55.579449,39.113654,515024,5034
3376,142664,Московская область,город Орехово-Зуево,деревня Старская,46457000746,46757000846,b2976279-5f26-4d68-8e8f-de8ff1a1619f,5000100018400,55.740411,38.909664,515024,5034
3377,142600,Московская область,город Орехово-Зуево,деревня Старый Покров,46457000751,46757000851,0f775901-043b-4af3-9b43-25304061ecbe,5000100018200,55.720479,39.353594,515024,5034
3378,142670,Московская область,город Орехово-Зуево,деревня Стенино,46457000756,46757000856,c409d4e5-ef5a-4ef0-947c-4e32378d422c,5000100028300,55.66569,38.95891,515024,5034
3379,142600,Московская область,город Орехово-Зуево,деревня Степановка,46457000761,46757000861,34b75592-70ac-4cce-bda6-3a611e0f8c0c,5000100027900,55.535147,39.045714,515024,5034
3380,142655,Московская область,город Орехово-Зуево,деревня Столбуново,46457000766,46757000866,c02727a1-e4ea-43c4-878d-a6a3cf6132b3,5000100027200,55.421721,38.881736,515024,5034
3381,142631,Московская область,город Орехово-Зуево,деревня Тепёрки,46457000151,46757000251,44a9bf2c-b390-4171-a56a-6a0ea04032d1,5000100027600,55.908626,38.932302,515024,5034
3382,142620,Московская область,город Орехово-Зуево,деревня Тереньково,46457000771,46757000871,5d8920aa-c422-4252-83b2-b5939634d672,5000100026000,55.600613,38.963806,515024,5034
3383,142636,Московская область,город Орехово-Зуево,деревня Тимонино,46457000776,46757000876,75d16c26-a2e9-4094-9363-020378af4043,5000100022100,55.710829,39.22774,515024,5034
3384,142631,Московская область,город Орехово-Зуево,деревня Трусово,46457000161,46757000261,e0d95261-5083-4ab3-8361-bee99544f005,5000100027400,55.890724,38.956062,515024,5034
3385,142651,Московская область,город Орехово-Зуево,деревня Устьяново,46457000781,46757000881,664332b2-0e91-4a01-80c7-c7f1a14de95d,5000100021900,55.476847,38.990513,515024,5034
3386,142632,Московская область,город Орехово-Зуево,деревня Федорово,46457000166,46757000266,3d969b10-730c-4c19-86ce-36056e494ab6,5000100026900,55.813921,38.830262,515024,5034
3387,142636,Московская область,город Орехово-Зуево,деревня Федотово,46457000786,46757000886,2cd2f157-babf-4969-b7ca-ab2e3bad0bb9,5000100021800,55.684158,39.201958,515024,5034
3388,142636,Московская область,город Орехово-Зуево,деревня Филиппово,46457000791,46757000891,da83ce72-0da2-4156-9c24-406376c5e6de,5000100019900,55.725392,39.410816,515024,5034
3389,142636,Московская область,город Орехово-Зуево,деревня Халтурино,46457000801,46757000901,26dcdded-ded6-425b-a850-08a8b7a5223f,5000100019100,55.675722,39.408768,515024,5034
3390,142651,Московская область,город Орехово-Зуево,деревня Цаплино,46457000816,46757000916,72830832-94af-4e87-8634-3f2278945d7d,5000100028800,55.491585,38.921288,515024,5034
3391,142600,Московская область,город Орехово-Зуево,деревня Чистое,46457000821,46757000921,d5cb1013-e6c8-4c79-9ea9-53ac42a2f3c4,5000100023700,55.660363,39.199453,515024,5034
3392,142655,Московская область,город Орехово-Зуево,деревня Чичёво,46457000831,46757000931,261307b6-ddd0-4cb8-8e74-6ceda2c80052,5000100023000,55.426891,38.900277,515024,5034
3393,142636,Московская область,город Орехово-Зуево,деревня Чукаево,46457000836,46757000936,09536cae-69c0-46d1-848f-b17ffbe2fa90,5000100020700,55.642733,39.37244,515024,5034
3394,142632,Московская область,город Орехово-Зуево,деревня Щербинино,46457000171,46757000271,da3e11af-e28f-415a-af91-f31593b1e6e1,5000100026800,55.788039,38.879454,515024,5034
3395,142636,Московская область,город Орехово-Зуево,деревня Щетиново,46457000846,46757000946,b1c30bad-2448-427b-ba08-5db04bbf5e98,5000100025800,55.704484,39.247556,515024,5034
3396,142600,Московская область,город Орехово-Зуево,деревня Юркино,46457000851,46757000951,8148ad85-7fe2-465c-90cb-7c32bc0c9fb9,5000100025500,55.702538,38.848097,515024,5034
3397,142651,Московская область,город Орехово-Зуево,деревня Юрятино,46457000856,46757000956,c05aed8d-669a-4c4f-9bc7-eed2d4d14e5a,5000100024200,55.48076,38.951723,515024,5034
3398,142600,Московская область,город Орехово-Зуево,деревня Язвищи,46457000861,46757000961,004efbfe-9e8a-4ef7-ad1e-b60ccc860284,5000100024100,55.676098,39.009862,515024,5034
3399,142636,Московская область,город Орехово-Зуево,деревня Яковлево,46457000866,46757000966,31d35762-4e29-464c-8f2d-56a60f618426,5000100024000,55.697995,39.236157,515024,5034
3400,142600,Московская область,город Орехово-Зуево,деревня Яковлевская,46457000871,46757000971,c0293fb4-a670-41ac-aea0-8ea79a825308,5000100023100,55.574101,38.784852,515024,5034
3401,142600,Московская область,город Орехово-Зуево,местечко Крольчатник,46457000061,46757000161,221c50a6-8331-482e-8a24-278f27903a57,5000100021300,55.860817,38.932841,515024,5034
3402,142600,Московская область,город Орехово-Зуево,поселок 1-го Мая,46457000181,46757000281,34692d00-bd8a-4571-83e1-4d706b6335e3,5000100018100,55.760849,39.204491,515024,5034
3403,142600,Московская область,город Орехово-Зуево,поселок Авсюнино,46457000196,46757000296,3aacd7a9-df4e-4c36-a0a8-6b449c387e32,5000100034600,55.56417,39.121711,515024,5034
3404,142600,Московская область,город Орехово-Зуево,поселок Барская Гора,46457000006,46757000106,48dee5c4-e922-41fc-a33c-d84c997ad8f6,5000100020300,55.871536,39.070759,515024,5034
3405,142620,Московская область,город Орехово-Зуево,поселок Беливо,46457000261,46757000361,ab057973-5a76-4238-a46d-fc175a7730d4,5000100033400,55.568797,39.024981,515024,5034
3406,142633,Московская область,город Орехово-Зуево,поселок Верея,46457000021,46757000121,dbffb685-bb70-41d0-aa90-d2baabc54f30,5000100018900,55.772553,39.098409,475699,5034
3407,142633,Московская область,город Орехово-Зуево,поселок Дорогали Вторые,46457000036,46757000136,af5850fa-f8d2-4229-9bf5-f3d0c4bb66bf,5000100020400,55.744693,39.119403,515024,5034
3408,142600,Московская область,город Орехово-Зуево,поселок Исаакиевское Озеро,46457000046,46757000146,19642f02-e398-422b-b214-575fc40f00bd,5000100026400,55.816424,38.936748,515024,5034
3409,142635,Московская область,город Орехово-Зуево,поселок кирпичного завода,46457000486,46757000586,20d1f1ea-e7e9-4a99-acca-c5cc69fa2947,5000100027000,55.721468,39.14999,515024,5034
3410,142600,Московская область,город Орехово-Зуево,поселок Малиновские Луга,46457000071,46757000171,95530999-7893-4a2d-9836-036e2c2a0d89,5000100022400,55.768264,38.946612,515024,5034
3411,142600,Московская область,город Орехово-Зуево,поселок Мисцево,46457000581,46757000686,ccd3d839-f866-4bdd-89d9-5349cae610d8,5000100033000,55.640635,39.081117,515024,5034
3412,142601,Московская область,город Орехово-Зуево,поселок Озерецкий,46457000096,46757000196,ec43583d-e17c-4e17-9285-09498005f2d4,5000100025200,55.823562,39.067269,515024,5034
3413,142601,Московская область,город Орехово-Зуево,поселок Орловка,46457000101,46757000201,ce6f12a2-2ae3-45d8-bf3a-9593f5ea3370,5000100025100,55.816763,39.099272,515024,5034
3414,142600,Московская область,город Орехово-Зуево,поселок Пригородный,46457000116,46757000216,d266098c-6035-440d-acf9-3b0c11479a8c,5000100024800,55.841806,38.966077,515024,5034
3415,142600,Московская область,город Орехово-Зуево,поселок Приозерье,46457000121,46757000221,49b12e41-2994-4302-83ac-45dd566c6fd7,5000100024700,55.775084,38.96695,515024,5034
3416,142600,Московская область,город Орехово-Зуево,поселок Прокудино,46457000126,46757000226,443dbac3-bfc8-4d6f-869d-d203d45fed29,5000100023400,55.814902,39.047996,515024,5034
3417,142634,Московская область,город Орехово-Зуево,поселок Снопок Новый,46457000136,46757000236,0867223a-3cdf-4e23-bd06-35d860b3b716,5000100026300,55.772235,39.159567,515024,5034
3418,142600,Московская область,город Орехово-Зуево,поселок Снопок Старый,46457000141,46757000241,9d15c9da-2438-4416-9656-0298ddfc3b20,5000100028500,55.774877,39.145616,515024,5034
3419,142631,Московская область,город Орехово-Зуево,поселок станции Поточино,46457000146,46757000246,74c62cb6-5bb3-4a01-a6dd-26eb97cdb0c4,5000100028400,55.852859,39.021657,515024,5034
3420,142600,Московская область,город Орехово-Зуево,поселок Тополиный,46457000156,46757000256,9145c2e3-f626-4598-bce5-88db14901bfb,5000100027500,55.78855,39.057024,515024,5034
3421,142636,Московская область,город Орехово-Зуево,поселок Фокино,46457000796,46757000896,0df356bd-622c-489a-90c1-2eea55d6aafd,5000100020900,55.686751,39.245023,515024,5034
3422,142645,Московская область,город Орехово-Зуево,поселок Хвойный,46457000806,46757000906,281a1a6f-3bce-4437-ae42-c154cd76f320,5000100017700,55.585616,39.12526,515024,5034
3423,142600,Московская область,город Орехово-Зуево,поселок Чистое,46457000826,46757000926,a8a273cc-cebe-402b-ad6e-e0da534fb60e,5000100025400,55.617355,39.208112,515024,5034
3424,142600,Московская область,город Орехово-Зуево,поселок Шевлягино,46457000841,46757000941,5d2058ad-317e-4873-85e3-20c0b7b2f0bb,5000100018800,55.600425,38.614253,515024,5034
3425,142601,Московская область,город Орехово-Зуево,поселок Щучье Озеро,46457000176,46757000276,7aac7a7a-4cef-4db0-a317-afa4cb56837b,5000100026700,55.8103678,39.0948698,515024,5034
3426,142645,Московская область,город Орехово-Зуево,село Богородское,46457000266,46757000366,3d35aa16-1e74-405f-bca1-1c388d63612c,5000100033300,55.52916,39.089713,515024,5034
3427,142600,Московская область,город Орехово-Зуево,село Гора,46457000336,46757000436,c36bb1eb-e471-45c4-b684-721cf58cae4c,5000100024500,55.604048,38.843599,515024,5034
3428,142651,Московская область,город Орехово-Зуево,село Ильинский Погост,46457000461,46757000561,ccf677d2-84db-43a5-bb4e-2aa048247c61,5000100023800,55.477194,38.90617,557132,5034
3429,142600,Московская область,город Орехово-Зуево,село Красное,46457000516,46757000616,0e4460fc-3f91-4248-924d-e18b49e90e5f,5000100022200,55.608017,39.393982,515024,5034
3430,142600,Московская область,город Орехово-Зуево,село Смолёво,46457000711,46757000811,3ba37032-681b-432f-91a2-16be1081c230,5000100029600,55.628374,38.962184,515024,5034
3431,142653,Московская область,город Орехово-Зуево,село Хотеичи,46457000811,46757000911,1453c78a-63b7-4aaf-8a08-75bc1b60d093,5000100034900,55.503364,38.781618,515024,5034
3432,142500,Московская область,город Павловский Посад,,46459000000,46759000001,bb464d94-30bf-4cf8-a320-905733fa67e2,5005200000000,55.7806414,38.6596555,512023,5034
3433,142530,Московская область,город Павловский Посад,город Электрогорск,46459506000,46759000006,091e36e6-fab6-477b-8b07-9151cbeb9cd5,5005200200000,55.877935,38.780621,563524,5034
3434,142516,Московская область,город Павловский Посад,деревня Аверкиево,46459000006,46759000106,3c3412ca-7d62-4317-a97b-09c724559387,5005200001600,55.654396,38.636307,512023,5034
3435,142542,Московская область,город Павловский Посад,деревня Алексеево,46459000016,46759000116,bc7c1904-5292-410e-9b19-18921a78cbfd,5005200004900,55.921284,38.666939,512023,5034
3436,142516,Московская область,город Павловский Посад,деревня Алфёрово,46459000021,46759000121,4099345c-f55d-4c34-9ebe-3408a5e3306c,5005200000100,55.678333,38.704328,512023,5034
3437,142516,Московская область,город Павловский Посад,деревня Андреево,46459000026,46759000126,93c29d5c-74d3-40ec-91a6-f88c3a7841ff,5005200001400,55.651923,38.814497,512023,5034
3438,142542,Московская область,город Павловский Посад,деревня Борисово,46459000031,46759000131,a28b7e0f-d987-4b39-bf6f-59276d079338,5005200004700,55.857301,38.677423,512023,5034
3439,142516,Московская область,город Павловский Посад,деревня Бразуново,46459000036,46759000136,6b037a83-1055-46de-b9b6-417b118f69d3,5005200001200,55.670321,38.649305,512023,5034
3440,142500,Московская область,город Павловский Посад,деревня Бывалино,46459000041,46759000141,5c7d1145-ca63-42b3-86e0-f6a0c10f2a1a,5005200003000,55.726568,38.765673,512023,5034
3441,142520,Московская область,город Павловский Посад,деревня Быково,46459000046,46759000146,aee01b2d-f3c1-4e22-8e48-cb59d19ea016,5005200005000,55.73405,38.646593,512023,5034
3442,142500,Московская область,город Павловский Посад,деревня Васютино,46459000051,46759000151,de1f3254-15ef-4f88-aae5-c09d3eba2904,5005200004500,55.924159,38.744266,512023,5034
3443,142520,Московская область,город Павловский Посад,деревня Власово,46459000056,46759000156,565384e3-c31b-491f-b110-383a87a078d4,5005200001000,55.702414,38.560157,512023,5034
3444,142500,Московская область,город Павловский Посад,деревня Гаврино,46459000061,46759000161,d38916a9-5303-42f8-afad-23ded8526f7b,5005200004300,55.80528,38.664828,512023,5034
3445,142517,Московская область,город Павловский Посад,деревня Гора,46459000066,46759000166,62a64279-ecfa-4883-9581-3d72a4453a3c,5005200003200,55.749861,38.723776,512023,5034
3446,142542,Московская область,город Павловский Посад,деревня Грибанино,46459000071,46759000171,a7b365cc-d7a1-4afa-beae-b8c65099bd08,5005200004000,55.839011,38.619652,512023,5034
3447,142520,Московская область,город Павловский Посад,деревня Грибаново,46459000076,46759000176,4d847d82-2779-4389-98f7-1872ca3d5956,5005200005200,55.739139,38.529246,512023,5034
3448,142500,Московская область,город Павловский Посад,деревня Дальняя,46459000081,46759000181,54aa9673-54eb-4e26-a5e2-04fbfd5f521d,5005200003900,55.957686,38.659187,512023,5034
3449,142500,Московская область,город Павловский Посад,деревня Данилово,46459000086,46759000186,b8d5db8b-0708-47f9-85d3-8f043400f131,5005200000800,55.670915,38.769626,512023,5034
3450,142505,Московская область,город Павловский Посад,деревня Демидово,46459000091,46759000191,9d164830-2bb3-4a09-b3c5-e43b88a58e37,5005200003300,55.780765,38.796297,512023,5034
3451,142516,Московская область,город Павловский Посад,деревня Дергаево,46459000096,46759000196,6407ca6e-9d30-4ab7-b0ea-3c85853c9e99,5005200000500,55.650485,38.674108,512023,5034
3452,142520,Московская область,город Павловский Посад,деревня Дмитрово,46459000101,46759000201,fe7485a4-4b6a-4bb1-af1e-c479adee7d19,5005200005400,55.738247,38.603222,512023,5034
3453,142517,Московская область,город Павловский Посад,деревня Евсеево,46459000106,46759000206,7fe1490a-c9e7-4c7b-a3fa-a47859c43a3e,5005200002800,55.753676,38.708531,512023,5034
3454,142515,Московская область,город Павловский Посад,деревня Ефимово,46459000111,46759000211,2439617f-1388-45df-b4d1-af998b914f14,5005200003500,55.711826,38.758539,512023,5034
3455,142500,Московская область,город Павловский Посад,деревня Заозерье,46459000116,46759000216,70e50f4a-fa2c-4888-b0da-e8cfda34e728,5005200004100,55.837803,38.646709,512023,5034
3456,142500,Московская область,город Павловский Посад,деревня Игнатово,46459000121,46759000221,32e3e1d0-ef6a-411e-a24d-168e12c3bb18,5005200005600,55.739615,38.58751,512023,5034
3457,142500,Московская область,город Павловский Посад,деревня Ковригино,46459000131,46759000231,0af78e57-629f-44ff-bc52-5fe6bda44348,5005200003700,55.788869,38.734636,512023,5034
3458,142515,Московская область,город Павловский Посад,деревня Козлово,46459000136,46759000236,6a98c895-8c66-4e27-9f6c-31588845e9fa,5005200000200,55.713091,38.790898,512023,5034
3459,142520,Московская область,город Павловский Посад,деревня Криулино,46459000141,46759000241,d84d90b0-2dbd-41e3-bd63-728b7a339899,5005200001900,55.750732,38.530306,512023,5034
3460,142516,Московская область,город Павловский Посад,деревня Крупино,46459000146,46759000246,6a99facc-27bf-467d-855d-8f8c6b412fde,5005200003800,55.628494,38.73186,512023,5034
3461,142542,Московская область,город Павловский Посад,деревня Кузнецы,46459000151,46759000251,297f79de-afcc-43e3-9aab-4d576111ec9f,5005200005100,55.850178,38.659388,512023,5034
3462,142505,Московская область,город Павловский Посад,деревня Курово,46459000156,46759000256,d1ae0a99-b49e-4fe8-aa4a-942bb653932a,5005200000300,55.77113,38.735723,512023,5034
3463,142516,Московская область,город Павловский Посад,деревня Левкино,46459000161,46759000261,87d9d379-4811-4ae0-974b-6a19f0de7847,5005200003600,55.644288,38.737538,512023,5034
3464,142515,Московская область,город Павловский Посад,деревня Логиново,46459000166,46759000266,cbac381b-00f2-49ac-b265-9f26bc9f2709,5005200000400,55.708486,38.723955,512023,5034
3465,142520,Московская область,город Павловский Посад,деревня Малыгино,46459000171,46759000271,354269fb-43e7-4e65-9f32-d57a8e44da7e,5005200003400,55.711904,38.605117,512023,5034
3466,142516,Московская область,город Павловский Посад,деревня Митино,46459000181,46759000281,cbeec132-215d-4236-aa15-8a0f5f269c38,5005200003100,55.662319,38.796692,512023,5034
3467,142542,Московская область,город Павловский Посад,деревня Михалево,46459000186,46759000286,b85fe29c-c927-423f-8bf1-63c9b66c62f4,5005200004200,55.861843,38.695299,512023,5034
3468,142500,Московская область,город Павловский Посад,деревня Назарьево,46459000191,46759000291,6842dc5b-3ae6-43cd-9df4-1ca43312dfb7,5005200000700,55.750773,38.779103,512023,5034
3469,142516,Московская область,город Павловский Посад,деревня Ново-Загарье,46459000196,46759000296,2bc47a18-727b-422f-9b4a-c03ad9a84b47,5005200002900,55.64601,38.756951,512023,5034
3470,142542,Московская область,город Павловский Посад,деревня Носырево,46459000201,46759000301,eda95c45-e49f-4565-a33a-cd4acb00512e,5005200004400,55.834952,38.703725,512023,5034
3471,142516,Московская область,город Павловский Посад,деревня Перхурово,46459000206,46759000306,97e3ec85-8f6e-4577-a072-f693f6bf0ae5,5005200002600,55.628484,38.787323,512023,5034
3472,142516,Московская область,город Павловский Посад,деревня Пестово,46459000211,46759000311,257a341b-c34a-424a-8a0a-b6d32275df0c,5005200002400,55.638313,38.780073,512023,5034
3473,142505,Московская область,город Павловский Посад,деревня Саурово,46459000221,46759000321,94aa4530-ebf0-4f2d-8a8e-32f59cbc8615,5005200000900,55.77675,38.751588,512023,5034
3474,142522,Московская область,город Павловский Посад,деревня Семеново,46459000226,46759000326,fda37782-6290-4098-bccb-92b94db41faa,5005200002200,55.698132,38.637358,512023,5034
3475,142500,Московская область,город Павловский Посад,деревня Сонино,46459000231,46759000331,60f83e52-f851-4ede-8961-337e116c866d,5005200002100,55.74459,38.580163,512023,5034
3476,142517,Московская область,город Павловский Посад,деревня Стремянниково,46459000236,46759000336,8c2dccf4-fab4-4253-a480-8d675662fc82,5005200001100,55.743674,38.759259,512023,5034
3477,142500,Московская область,город Павловский Посад,деревня Субботино,46459000241,46759000341,364981da-a999-4348-ace8-fd875640dce1,5005200002300,55.786672,38.5512,512023,5034
3478,142500,Московская область,город Павловский Посад,деревня Сумино,46459000246,46759000346,bffde0d9-3011-40ad-92b2-cb332eeca79a,5005200002000,55.657388,38.824306,512023,5034
3479,142500,Московская область,город Павловский Посад,деревня Тарасово,46459000251,46759000351,5cb42584-3cb8-4f6c-954d-8208aefb6e9d,5005200004600,55.856002,38.650111,512023,5034
3480,142515,Московская область,город Павловский Посад,деревня Теренино,46459000256,46759000356,9e11d4a2-6962-4350-a070-110f046d5d29,5005200001300,55.709317,38.749279,512023,5034
3481,142517,Московская область,город Павловский Посад,деревня Улитино,46459000261,46759000361,0b01c82c-0160-4c74-acc5-10f016a9abe5,5005200001700,55.7555,38.721404,512023,5034
3482,142520,Московская область,город Павловский Посад,деревня Фатеево,46459000266,46759000366,d7c38d0e-0245-4629-a707-991fe30f9c2a,5005200002500,55.746973,38.644994,512023,5034
3483,142520,Московская область,город Павловский Посад,деревня Фомино,46459000271,46759000371,ee95013f-5304-4fe0-b394-99c8c041dc9d,5005200002700,55.743882,38.60076,512023,5034
3484,142520,Московская область,город Павловский Посад,деревня Часовня,46459000276,46759000376,da16ad73-831e-4c0e-9ca8-a7ed52c44772,5005200005700,55.676768,38.611971,512023,5034
3485,142516,Московская область,город Павловский Посад,деревня Чисто-Перхурово,46459000281,46759000381,d88724a3-0687-427a-ab4c-4caf804d99b6,5005200005500,55.609395,38.74176,512023,5034
3486,142516,Московская область,город Павловский Посад,деревня Шебаново,46459000286,46759000386,c32e8e6a-77b4-41e2-a6f1-b9076e4513fe,5005200005300,55.633348,38.715763,512023,5034
3487,142517,Московская область,город Павловский Посад,деревня Щекутово,46459000291,46759000391,d2028d29-b30b-4d5d-bff2-75385f414d85,5005200001800,55.754953,38.743314,512023,5034
3488,142542,Московская область,город Павловский Посад,зона Березки,46459000000,46759000,702a790c-6d1c-40f8-900c-399e61fcefb0,5.00520000000412E+016,55.7806414,38.6596555,512023,5034
3489,142516,Московская область,город Павловский Посад,поселок Аверкиевского лесничества,46459000011,46759000111,66345a81-bed9-4444-97c7-d0931dcb185a,5005200001500,55.642636,38.631007,512023,5034
3490,142541,Московская область,город Павловский Посад,рабочий посёлок Большие Дворы,46459556000,46759000056,ccafd11d-54ea-4a57-9d4a-ef607524c43e,5005200005900,55.815408,38.64617,512023,5034
3491,142500,Московская область,город Павловский Посад,село Казанское,46459000126,46759000226,de2993bc-32e6-4d14-afeb-b4b811b93001,5005200005800,55.738865,38.560291,512023,5034
3492,142520,Московская область,город Павловский Посад,село Рахманово,46459000216,46759000316,c502bf87-0dde-4927-9364-7a651578def4,5005200004800,55.744196,38.611953,512023,5034
3493,142100,Московская область,город Подольск,,46460000000,46760000001,b22cf685-e391-42c8-aab5-a9aadb9193d4,5000002400000,55.438995,37.5703445,508101,5074
3494,142143,Московская область,город Подольск,деревня Агафоново,46460000006,46760000106,6083cfa3-d278-4f14-a691-2f52d157ec9b,5000002400700,55.4598146,37.6467535,508101,5074
3495,142132,Московская область,город Подольск,деревня Акишово,46460000011,46760000111,f2c3378f-a3a9-4fbc-950f-c4e00e8e4c92,5000002400800,55.417986,37.458759,508101,5074
3496,142100,Московская область,город Подольск,деревня Александровка,46460000016,46760000116,5f5a2786-9c91-4a9e-b204-80fbcca09f9a,5000002400900,55.313408,37.661518,508101,5074
3497,142153,Московская область,город Подольск,деревня Алтухово,46460000026,46760000121,3942ef66-b8ce-4c3d-bd93-0318cb97a8bd,5000002401000,55.317584,37.561922,508101,5074
3498,142100,Московская область,город Подольск,деревня Бережки,46460000031,46760000126,8a4bcb45-cfae-471d-9adb-6eaa10a819ec,5000002401100,55.380503,37.598645,508101,5074
3499,142152,Московская область,город Подольск,деревня Боборыкино,46460000036,46760000131,d4b6e4aa-bfd0-43bd-a725-28e2f41ed583,5000002401200,55.506612,37.668615,508101,5074
3500,142152,Московская область,город Подольск,деревня Большое Брянцево,46460000041,46760000136,df077833-e842-4563-8532-7a8e4457e666,5000002401300,55.486489,37.676475,508101,5074
3501,142113,Московская область,город Подольск,деревня Большое Толбино,46460000046,46760000141,99088d8f-a935-40f7-a6cb-fc9f5ee51bc6,5000002401400,55.329165,37.499291,508101,5074
3502,142100,Московская область,город Подольск,деревня Борисовка,46460000051,46760000146,c1814458-a854-4006-933a-7e2a7273ebe6,5000002401500,55.481092,37.602714,508101,5074
3503,142100,Московская область,город Подольск,деревня Бородино,46460000056,46760000151,41221c4a-b26b-4817-937e-2d68cc87bd9c,5000002401600,55.393712,37.477022,508101,5074
